,Status,Number_of_Properties,Consent,Minor_Variance,Official_Plan_Rezoning,Site_Plan_Application,lat,lon,Council,Average_Income,Secondary_Plan,Business_Improvement_Area,Site_and_Area_Specific_Policy,Zoning_Category
253,Approved,More Than One Property,1,0,0,0,43.66423606554693,-79.36899066999338,Toronto and East York Community Council,63012,0,1,0,Commercial Residential
254,Approved,One Property,0,1,0,0,43.71199449090909,-79.42162290909091,North York Community Council,123077,0,0,0,Residential
255,Approved,One Property,0,1,0,0,43.634718,-79.43536247033936,Toronto and East York Community Council,35207,0,0,0,Residential
256,Denied,One Property,0,1,0,0,43.66445455238095,-79.43609312380953,Toronto and East York Community Council,39740,0,0,0,Residential
257,Approved,One Property,1,0,0,0,43.652235,-79.47222960967704,Toronto and East York Community Council,57465,0,0,0,Commercial Residential
258,Denied,One Property,0,0,1,0,43.685471,-79.390384,Toronto and East York Community Council,207903,1,0,0,Residential
259,Denied,One Property,0,1,0,0,43.68146708275862,-79.39442008965517,Toronto and East York Community Council,114174,1,0,0,Residential
260,Approved,More Than One Property,1,1,0,0,43.71780968181818,-79.23395284545455,Scarborough Community Council,44718,0,0,0,Residential
261,Approved,One Property,1,1,0,0,43.71731061363636,-79.23373964090909,Scarborough Community Council,44718,0,0,0,Residential
262,Denied,One Property,0,1,0,0,43.70021724338243,-79.42352920494612,Toronto and East York Community Council,204521,0,0,0,Residential
263,Denied,One Property,1,1,0,0,43.6775458,-79.5211597,Etobicoke York Community Council,101551,0,0,0,Residential
264,Denied,One Property,0,0,1,0,43.7503428,-79.3749352,North York Community Council,67757,0,0,0,Residential
265,Denied,One Property,1,1,0,0,43.7035386,-79.2858038,Scarborough Community Council,36232,0,0,0,Residential
266,Approved,One Property,1,0,0,0,43.6967031,-79.2720089,Scarborough Community Council,26793,0,0,0,Residential
267,Approved,One Property,1,0,0,0,43.638823,-79.55013611742919,Etobicoke York Community Council,52787,0,0,0,Residential
268,Denied,More Than One Property,0,1,0,0,43.5957491,-79.5285196,Etobicoke York Community Council,47384,0,1,0,Commercial Residential
269,Approved,More Than One Property,0,0,0,1,43.6650885,-79.3854575,Toronto and East York Community Council,56526,0,0,1,Commercial Residential
270,Approved,One Property,1,0,0,0,43.78977333266959,-79.4123231373727,North York Community Council,45212,0,0,0,Residential
271,Denied,One Property,0,1,0,0,43.67741380645161,-79.43151175806452,Toronto and East York Community Council,54460,0,0,0,Residential
272,Approved,One Property,1,0,0,0,43.7105398,-79.4566068,North York Community Council,38527,0,0,0,Residential Apartment
274,Denied,One Property,0,1,0,0,43.64950663333333,-79.45446593333332,Toronto and East York Community Council,71204,0,0,0,Residential
277,Approved,One Property,0,1,0,0,43.73457781163968,-79.41961887415172,North York Community Council,123077,0,0,0,Commercial Residential
278,Denied,One Property,0,1,0,0,43.67180311911828,-79.48315175267153,Etobicoke York Community Council,34059,0,0,0,Residential
279,Approved,One Property,0,0,0,1,43.77635635384615,-79.47608407692307,North York Community Council,29958,0,1,0,Employment Industrial
280,Approved,One Property,1,0,0,0,43.7676825,-79.437049,North York Community Council,44576,0,0,0,Residential
281,Approved,One Property,0,0,1,0,43.709561,-79.55786737758012,Etobicoke York Community Council,31771,0,0,1,Employment Industrial
282,Denied,One Property,1,1,0,0,43.59739795,-79.54667209,Etobicoke York Community Council,47709,0,0,0,Residential
284,Approved,More Than One Property,1,0,0,0,43.777391,-79.285319,Scarborough Community Council,31825,1,0,0,Employment Industrial
285,Approved,More Than One Property,1,0,0,0,43.7247002,-79.3179883,North York Community Council,35786,0,0,0,Employment Industrial
286,Denied,One Property,0,1,0,0,43.70367228,-79.38149496,North York Community Council,85340,1,0,0,Residential
287,Approved,One Property,1,0,0,0,43.68637285555556,-79.35329556666666,Toronto and East York Community Council,44557,0,0,0,Residential
288,Approved,One Property,0,1,0,0,43.7570385,-79.3120820920344,Scarborough Community Council,35047,0,0,0,Commercial Residential
289,Approved,One Property,0,1,0,0,43.73241968194581,-79.21165839455067,Scarborough Community Council,32913,0,0,0,Residential
290,Approved,One Property,0,1,0,0,43.68958009562598,-79.35743728159053,Toronto and East York Community Council,44557,0,0,0,Residential
291,Approved,One Property,0,1,0,0,43.7078145,-79.3810910625,North York Community Council,85340,1,0,0,Residential
292,Approved,One Property,0,1,0,0,43.66318999230769,-79.40613895384615,Toronto and East York Community Council,50757,0,0,0,Residential
293,Approved,One Property,0,1,0,0,43.6852315,-79.37848975714286,Toronto and East York Community Council,207903,0,0,0,Residential
294,Approved,One Property,0,1,0,0,43.6708613117647,-79.42008695882353,Toronto and East York Community Council,112766,0,0,0,Residential
295,Approved,One Property,1,1,0,0,43.75826739090909,-79.42221809090908,North York Community Council,72371,0,0,0,Residential
296,Approved,One Property,0,1,0,0,43.709320125,-79.4604199,North York Community Council,38527,0,0,0,Residential
297,Approved,One Property,1,1,0,0,43.6981213,-79.2788239,Scarborough Community Council,26793,0,0,0,Residential
298,Denied,One Property,0,1,0,0,43.74538188461538,-79.4228922153846,North York Community Council,72371,0,0,0,Residential
299,Approved,One Property,0,1,0,0,43.6579874,-79.42656500909091,Toronto and East York Community Council,58071,0,0,0,Residential
300,Denied,One Property,0,1,0,0,43.71272206833392,-79.41735239671738,North York Community Council,169203,0,0,0,Residential
301,Approved,One Property,0,1,0,0,43.6829117,-79.3895413,Toronto and East York Community Council,207903,1,0,0,Residential
302,Approved,One Property,0,1,0,0,43.6701787,-79.3149922,Toronto and East York Community Council,55199,0,0,0,Residential
303,Approved,One Property,0,1,0,0,43.636198,-79.54269015841584,Etobicoke York Community Council,52787,0,0,0,Residential
304,Approved,One Property,0,1,0,0,43.6902136,-79.4323482,Toronto and East York Community Council,65274,0,0,0,Residential
306,Approved,One Property,0,1,0,0,43.7207394704872,-79.22571653875163,Scarborough Community Council,44718,0,0,0,Residential
307,Approved,One Property,0,1,0,0,43.6891443,-79.4496741,Toronto and East York Community Council,35112,0,0,0,Residential
308,Approved,One Property,0,1,0,0,43.6634115,-79.3385549,Toronto and East York Community Council,53803,0,0,0,Residential
309,Approved,One Property,0,1,0,0,43.7350238,-79.4149728,North York Community Council,123077,0,0,0,Residential
310,Approved,One Property,1,1,0,0,43.78817783,-79.17973624,Scarborough Community Council,40972,1,0,0,Residential
311,Approved,One Property,0,1,0,0,43.6559032,-79.3604101,Toronto and East York Community Council,58915,1,0,0,Residential
312,Approved,One Property,1,0,0,0,43.6767049,-79.4636724,Toronto and East York Community Council,33528,0,0,0,Residential
313,Approved,One Property,0,1,0,0,43.70664845682764,-79.2427675863052,Scarborough Community Council,44718,0,0,0,Residential
314,Denied,One Property,0,1,0,0,43.70996835065608,-79.4079207194772,North York Community Council,89330,1,0,0,Residential
315,Approved,One Property,0,1,0,0,43.6806843,-79.27991695,Scarborough Community Council,54360,0,0,0,Residential
316,Approved,More Than One Property,1,0,0,0,43.68046404285714,-79.49106717142857,Etobicoke York Community Council,34059,0,0,0,Residential
317,Approved,One Property,0,1,0,0,43.70877360692702,-79.42258798786973,North York Community Council,85099,0,0,0,Residential
319,Approved,One Property,0,1,0,0,43.65949665,-79.45684235,Toronto and East York Community Council,57465,0,0,0,Residential
320,Denied,One Property,0,1,0,0,43.7787045,-79.23170286558135,Scarborough Community Council,30878,0,0,1,Commercial Residential
321,Approved,One Property,0,1,0,0,43.6779405,-79.3374061,Toronto and East York Community Council,48511,0,0,0,Residential
322,Approved,One Property,0,1,0,0,43.6747104,-79.3800023,Toronto and East York Community Council,207903,0,0,0,Residential
323,Approved,One Property,0,1,0,0,43.6945982,-79.3443446,Toronto and East York Community Council,53315,0,0,0,Residential
324,Approved,One Property,0,1,0,0,43.68069297321428,-79.27966847321429,Scarborough Community Council,54360,0,0,0,Residential
325,Approved,More Than One Property,1,0,0,0,43.66976976944444,-79.29507345277779,Toronto and East York Community Council,92580,0,0,0,Residential
326,Approved,One Property,0,1,0,0,43.6966727,-79.5024221,Etobicoke York Community Council,32483,0,0,1,Commercial Residential
327,Denied,One Property,1,1,0,0,43.7113001,-79.2509448,Scarborough Community Council,54360,0,0,0,Residential
328,Approved,One Property,1,1,0,0,43.68109445,-79.39254220000001,Toronto and East York Community Council,114174,1,0,0,Commercial Residential
329,Approved,One Property,1,1,0,0,43.6810498,-79.3924483,Toronto and East York Community Council,114174,1,0,0,Commercial Residential
330,Approved,One Property,1,0,0,0,43.6973848,-79.3949215,Toronto and East York Community Council,57039,1,0,0,Residential
331,Denied,One Property,0,1,0,0,43.7140793,-79.4210669,North York Community Council,123077,0,0,0,Residential
332,Approved,More Than One Property,1,0,0,0,43.67875151739131,-79.4981083173913,Etobicoke York Community Council,34059,0,0,0,Residential
333,Approved,One Property,0,1,0,0,43.72378710691945,-79.44072828300204,North York Community Council,48134,1,0,0,Residential
334,Approved,One Property,1,1,0,0,43.62483424121764,-79.52009063396962,Etobicoke York Community Council,52787,0,0,0,Residential
335,Approved,One Property,1,1,0,0,43.6172077,-79.5083836,Etobicoke York Community Council,54438,0,0,0,Residential
336,Denied,One Property,0,1,0,0,43.7739928,-79.41501569693335,North York Community Council,44576,1,1,0,Residential Apartment
337,Approved,One Property,0,1,0,0,43.6530101,-79.43608511111111,Toronto and East York Community Council,40588,0,0,0,Residential
338,Approved,One Property,1,1,0,0,43.6069091,-79.5436172,Etobicoke York Community Council,47709,0,0,0,Residential
339,Denied,One Property,0,1,0,0,43.72411350708532,-79.39761224756955,North York Community Council,169203,0,0,0,Residential
340,Approved,One Property,1,1,0,0,43.6500745,-79.53929679024156,Etobicoke York Community Council,52787,0,0,0,Residential
341,Approved,One Property,1,0,0,0,43.66517682,-79.44495828,Toronto and East York Community Council,39740,0,0,0,Residential
342,Approved,One Property,1,1,0,0,43.607242,-79.5413597,Etobicoke York Community Council,47709,0,0,0,Residential
343,Approved,One Property,0,1,0,0,43.74949,-79.4565613,North York Community Council,51181,0,0,0,Residential
344,Approved,One Property,0,1,0,0,43.70115489473685,-79.39227210526316,Toronto and East York Community Council,57039,1,0,0,Residential
345,Approved,One Property,0,1,0,0,43.78601545714286,-79.43334864285714,North York Community Council,34904,0,0,0,Residential
346,Approved,One Property,0,1,0,0,43.73941830254532,-79.33948974001189,North York Community Council,67757,1,0,0,Residential
347,Approved,One Property,0,1,0,0,43.7072293625,-79.321772575,Toronto and East York Community Council,43907,0,0,0,Residential
348,Approved,One Property,0,1,0,0,43.6698866,-79.3430453,Toronto and East York Community Council,73253,0,0,0,Residential
349,Approved,One Property,0,1,0,0,43.6833306,-79.3168385,Toronto and East York Community Council,55199,0,0,0,Residential
350,Approved,One Property,0,1,0,0,43.6928057,-79.2652597,Scarborough Community Council,54360,0,0,0,Residential
351,Approved,One Property,0,1,0,0,43.7277701,-79.4369426,North York Community Council,48134,1,0,0,Residential
352,Denied,One Property,0,1,0,0,43.67026970000001,-79.4207812,Toronto and East York Community Council,112766,0,0,1,Residential
353,Approved,One Property,0,1,0,0,43.6805558,-79.4395354478022,Toronto and East York Community Council,39803,0,0,0,Residential
354,Denied,One Property,0,1,0,0,43.76483635243,-79.3709293162848,North York Community Council,100516,0,0,0,Residential
355,Approved,One Property,0,1,0,0,43.7004577,-79.4174403,Toronto and East York Community Council,204521,0,0,0,Residential
356,Approved,One Property,0,1,0,0,43.65577272755319,-79.48918013311899,Toronto and East York Community Council,76629,0,0,0,Residential
357,Approved,One Property,0,1,0,0,43.66177935609755,-79.42030339268292,Toronto and East York Community Council,58071,0,1,0,Residential
358,Approved,One Property,0,1,0,0,43.7264095,-79.2331577,Scarborough Community Council,44718,0,0,0,Residential
359,Approved,One Property,0,1,0,0,43.70885853636364,-79.41770746666667,North York Community Council,85099,1,0,0,Residential
360,Approved,One Property,1,1,0,0,43.78943283076923,-79.28042266153845,Scarborough Community Council,31825,0,0,1,Residential
361,Denied,More Than One Property,0,1,0,0,43.689146,-79.399797,Toronto and East York Community Council,114174,1,0,0,Residential
362,Approved,One Property,1,0,0,0,43.66391676938775,-79.45376478367346,Toronto and East York Community Council,39740,0,0,0,Residential
363,Approved,One Property,1,1,0,0,43.67629,-79.3488078,Toronto and East York Community Council,73253,0,0,0,Residential
364,Approved,One Property,0,1,0,0,43.6908321875,-79.398294,Toronto and East York Community Council,114174,1,0,0,Residential
365,Approved,One Property,1,1,0,0,43.6965346,-79.274358,Scarborough Community Council,26793,0,0,0,Residential
366,Approved,More Than One Property,1,0,0,0,43.6618862,-79.3586397,Toronto and East York Community Council,34597,1,0,0,Commercial Residential
367,Approved,One Property,0,1,0,0,43.6514549,-79.409483,Toronto and East York Community Council,50694,0,1,0,Commercial Residential
368,Denied,One Property,0,1,0,0,43.642464,-79.46962163913045,Toronto and East York Community Council,71204,1,0,0,Residential
369,Denied,One Property,1,1,0,0,43.76863015,-79.40240147142858,North York Community Council,45326,0,0,0,Residential
371,Approved,One Property,0,1,0,0,43.72350090860686,-79.38179357353627,North York Community Council,308010,0,0,0,Residential
373,Approved,One Property,0,1,0,0,43.69864577,-79.36973837,North York Community Council,125564,0,0,0,Residential
374,Approved,One Property,0,1,0,0,43.7255847,-79.2437581,Scarborough Community Council,44718,0,0,0,Residential
375,Approved,One Property,0,1,0,0,43.68517181818182,-79.40625045454546,Toronto and East York Community Council,165047,0,0,0,Residential
376,Approved,One Property,0,1,0,0,43.69735897365523,-79.33627953595823,Toronto and East York Community Council,53315,0,0,0,Residential
377,Approved,One Property,0,1,0,0,43.66702848592728,-79.53494535010124,Etobicoke York Community Council,99055,0,0,0,Residential
378,Approved,One Property,0,1,0,0,43.67141184022807,-79.43859943788647,Toronto and East York Community Council,39740,0,0,0,Residential
379,Denied,One Property,0,1,0,0,43.64380046,-79.41573884,Toronto and East York Community Council,70623,1,0,0,Residential
380,Approved,One Property,1,0,0,0,43.6784045,-79.389771,Toronto and East York Community Council,207903,0,1,1,Commercial Residential
381,Approved,More Than One Property,1,0,0,0,43.7438617,-79.3836213,North York Community Council,308010,0,0,0,Residential
382,Approved,One Property,0,1,0,0,43.7041948,-79.4411944,North York Community Council,34768,0,0,0,Residential Apartment
383,Denied,One Property,0,1,0,0,43.72726513333333,-79.2358876,Scarborough Community Council,44718,0,0,0,Residential
384,Denied,One Property,0,1,0,0,43.68851785757457,-79.43942227325061,Toronto and East York Community Council,39803,0,1,1,Residential
385,Approved,One Property,0,1,0,0,43.67965309333334,-79.3515707,Toronto and East York Community Council,70831,0,0,0,Residential
386,Approved,One Property,0,1,0,0,43.7688535,-79.5396143,Etobicoke York Community Council,30731,0,1,0,Employment Industrial
387,Approved,One Property,0,1,0,0,43.7258309139379,-79.49135407388953,North York Community Council,34168,0,0,0,Residential
388,Approved,One Property,0,1,0,0,43.67346191818181,-79.2812843590909,Toronto and East York Community Council,92580,0,0,0,Residential
